Locus	SRR3992506	SRR3992507	SRR3992508	SRR3992512	SRR3992513	SRR3992514
AT1G76210.1	0	1	3	7	10	4
AT1G07360.1	1174	1396	1394	1236	1381	1360
AT1G49520.1	160	139	185	207	225	193
AT1G77720.1	216	207	207	231	233	280
AT1G72000.1	1	1	2	2	8	1
AT1G77710.1	1720	2095	2278	1751	2030	1591
AT1G07330.1	8	8	11	5	2	2
AT1G17250.1	0.00980826	0	0	44.9587	38.3163	34.16
AT1G47970.1	1398	1852	1682	1893	1964	1980
AT1G69070.1	899	1119	944	1083	1260	1284
AT1G71970.1	562	615	667	658	834	598
AT1G48010.1	0	0	0	0	0	0
AT1G71980.1	1115	1128	1232	1235	1371	1343
AT1G14610.1	3252	3302	2942	3157	4035	3440
AT1G69050.1	8	7	6	3	7	5
AT1G69060.1	277	317	291	401	497	434
AT1G17270.1	128	145	167	135	146	136
AT1G77680.1	766	706	860	898	1189	1123
AT1G76180.1	6198	6759	8430	7955	9055	7417
AT1G14600.1	109	122	105	110	116	127
AT1G77690.1	318	348	285	412	505	464
AT1G49770.1	0	0	0	0	0	0
AT1G47980.1	189	44	5	4	3	0
AT1G17260.1	54	41	59	49	53	30
AT1G48000.1	23	25	65	14	35	9
AT1G69100.1	0	0	0	0	0	0
AT1G47990.1	3	0	7	0	1	0
AT1G69090.1	0	0	0	0	0	0
AT1G69080.1	103	170	98	59	77	75
AT1G14590.1	257	248	310	336	338	362
AT1G13180.1	161	144	215	219	270	263
AT1G77730.1	3	0	2	1	1	2
AT1G07370.1	430	564	478	595	625	631
AT1G55675.1	624	620	701	745	824	682
AT1G07420.1	359	377	405	273	306	302
AT1G42090.1	0	0	0	0	0	0
AT1G16225.1	0	0	0	0	0	0
AT1G49480.1	868	906	942	1015	1211	993
AT1G49475.1	21	14	16	28	30	19
AT1G13160.1	872	1082	898	1003	1145	1252
AT1G76140.1	1055.79	1147.2	1287.05	1340.44	1572.47	1576.53
AT1G42080.1	0	0	0	0	0	0
AT1G17420.1	463	261	909	718	1013	845
AT1G49470.1	301	371	372	519	676	461
AT1G16240.1	845	918	1055	1088	1172	1012
AT1G73250.1	333	354	421	433	478	368
AT1G16220.1	97	102	81	137	139	136
AT1G16230.1	0	0	0	0	0	0
AT1G42070.1	0	0	0	0	0	0
AT1G49450.1	31	101	73	50	70	49
AT1G76130.1	1267	1410	1497	967	1078	626
AT1G62770.1	16	8	23	14	20	12
AT1G07410.1	41	50	53	64	97	46
AT1G13150.1	43	64	33	39	33	30
AT1G70560.1	140	145	169	357	331	409
AT1G76160.1	3063	3799	4276	2541	3535	2389
AT1G55670.1	43774	56620	56667	45462	46664	64789
AT1G49510.1	817	836	975	830	953	906
AT1G17220.1	15212	14941	15206	13214	14850	14568
AT1G07380.1	219	223	257	328	414	303
AT1G77740.1	2337	2099	1990	2021	2358	2429
AT1G13130.1	37	38	32	3	5	9
AT1G76170.1	90	94	88	131	125	116
AT1G13140.1	69	35	42	19	20	14
AT1G16210.1	1660	1797	1988	2081	2193	1878
AT1G13145.1	120	129	138	142	142	143
AT1G07400.1	280	117	640	202	286	65
AT1G77750.1	387	476	491	392	428	492
AT1G42100.1	0	0	0	0	0	0
AT1G49490.1	195	203	228	127	177	160
AT1G62766.1	0	0	0	3.19181	11.0349	1
AT1G49500.1	958	879	1504	1562	1638	1271
AT1G76150.1	653.212	657.796	762.953	825.561	880.527	840.475
AT1G48020.1	0	0	0	1	0	1
AT1G72020.1	2745	3528	3726	3363	3453	3107
AT1G72030.1	1867	2000	2380	2854	2950	2602
AT1G16320.1	1703	1730	2094	1555	1715	1440
AT1G13330.1	23	26	31	40	34	33
AT1G75960.1	112	178	188	69	92	62
AT1G07590.1	43827	41893	59532	84962.5	96298.8	62076.8
AT1G70420.1	63	62	84	90	103	99
AT1G16330.1	45	57	47	60	67	65
AT1G16310.1	85	97	96	159	200	146
AT1G75980.1	196	251	241	232	297	267
AT1G07600.1	0	0	0	0	0	0
AT1G13340.1	239	108	349	101	159	94
AT1G63760.1	0	1.00418	0	3.0114	3.00912	1.00365
AT1G75940.1	206	203	169	0	0	1
AT1G70430.1	84	75	81	132	151	165
AT1G13360.1	1295	1189	1740	2010	2666	2527
AT1G75950.1	5058	5662	6592	5691	6540	5437
AT1G13320.1	1753	1746	1871	1791	2021	1862
AT1G41900.1	0	0	0	0	0	0
AT1G75990.1	528	666	583	531	620	588
AT1G47820.1	202	199	234	236	216	235
AT1G73170.1	1658	1701	1843	1752	1846	1830
AT1G13300.1	3	0	1	1	6	2
AT1G41910.1	0	0	0	0	0	0
AT1G47830.1	606	605	696	687	775	690
AT1G07550.1	0	0	0	0	1	0
AT1G77810.1	143	129	139	172	186	184
AT1G50040.1	81	74	113	79	103	59
AT1G47840.1	85	50	67	65	90	72
AT1G16350.1	2049	2337	2318	2315	2410	2427
AT1G07560.1	0	0	0	0	0	1
AT1G47816.1	0	0	0	0	0	0
AT1G13310.1	7	0	5	0	3	2
AT1G76010.1	7128	6865	7344	6610	7822	6898
AT1G76030.1	5261	4913	6262	4704	5597	5234
AT1G49350.1	189	164	195	319	399	328
AT1G16300.1	138	188	225	148	162	157
AT1G75166.1	41	48	43	25	23	34
AT1G77815.1	0	0	0	0	0	0
AT1G76020.1	382	543	590	673	725	711
AT1G13290.1	2	2	3	0	0	1
AT1G70390.1	0	1	1	3	6	0
AT1G70380.1	0	2	0	2	3	0
AT1G63800.1	650	757	840	1101	1089	1034
AT1G17080.1	985	945	1245	1081	1223	958
AT1G72120.1	231	189	335	207.86	330	136
AT1G19640.1	365	593	649	263	491	309
AT1G63780.1	432	526	535	463	599	541
AT1G19630.1	25	14	32	57	88	63
AT1G19650.1	765	865	873	899	1039	848
AT1G17090.1	101	74	157	67	86	59
AT1G49330.1	4	2	5	4	3	1
AT1G17070.1	423	435	444	515	543	426
AT1G14420.1	7	1	1	2	0	1
AT1G49310.1	80	44	43	85	121	72
AT1G77820.1	0	0	0	0	0	0
AT1G72140.1	38	43	82	108	174	99
AT1G17100.1	5056	6203	7272	4895	5268	3410
AT1G19620.1	35	36	24	46	52	62
AT1G14410.1	654	753	741	873	881	923
AT1G49320.1	67	12	74	173	305	220
AT1G72130.1	1147	1364	1593	1801	1963	1622
AT1G72110.1	10	34	0	3	1	9
AT1G16390.1	231	167	258	244	337	197
AT1G41893.1	0	0	0	0	0	0
AT1G70370.1	5075	6408	5568	5137	6882	6115
AT1G73160.1	0	0	0	0	0	0
AT1G55690.1	587	670	592	953	1198	1017
AT1G41896.1	0	0	0	0	0	0
AT1G73165.1	0	0	1	0	0	0
AT1G75920.1	16	28	10	0	2	1
AT1G16360.1	8	3	5	32	44	33
AT1G49340.2	2098	1683	1551	1858	2642	2497
AT1G75930.1	63	194	31	0	0	0
AT1G41890.1	1	1	3	6	7	3
AT1G41880.1	5779.78	6809.15	6918.16	4905.56	5033.75	5184.83
AT1G73140.1	11	18	14	11	28	10
AT1G17120.1	784	656	792	779	959	747
AT1G19660.1	3713	3342	4193	4409	5411	3704
AT1G70360.1	68	74	81	86	111	82
AT1G16380.1	0	0	0	0	0	0
AT1G73150.1	150	164	122	167	226	188
AT1G16370.1	23	13	31	57	77	27
AT1G70350.1	224	272	303	312	325	338
AT1G70340.1	52.3659	108.973	55.1032	88.8653	100.867	80.0766
AT1G22500.1	100	91	119	105	115	103
AT1G72100.1	1	3	2	6	5	2
AT1G17440.1	985	890	921	1106	1284	985
AT1G72080.1	0	0	0	0	1	0
AT1G77780.1	0	0	0	0	0	0
AT1G17145.1	281	287	277	387	455	453
AT1G70460.1	5	3	4	1	1	3
AT1G72070.1	72.6516	64.695	87.0258	60.3356	65.0933	63.832
AT1G63700.1	998	1136	996	1201	1404	1313
AT1G17150.1	0	0	0	2	1	0
AT1G70450.1	0	0	0	0	0	0
AT1G17140.1	958	1145	916.442	1993	2092	2437
AT1G28540.1	301	304	391	357	394	339
AT1G63720.1	59	31	109	72	56	77
AT1G69210.1	50	71	49	62	80	67
AT1G70470.1	167	139	164	191	199	157
AT1G63710.1	176	198	166	179	233	230
AT1G69200.1	1359	1475	1296	1483	1541	1979
AT1G50060.1	0	0	1	0	0	1
AT1G49420.1	0	0	0	0	0	0
AT1G70440.1	2	2	5	6	2	2
AT1G76040.2	250	249	261	336	431	320
AT1G17160.1	420	480	550	409	450	375
AT1G17170.1	35	28	170	32	44	20
AT1G70490.1	5155	5318	6016	5977	7239.77	6408
AT1G17210.1	1926	1781	1859	1841	2349	2046
AT1G77760.1	3090	2467	3303	7961	8992	11393
AT1G17200.1	1307	1466	1573	2152	2397	2308
AT1G22870.1	346	390	322	365	482	373
AT1G63660.1	902	1136	975	892	966	1065
AT1G17550.1	1608	1429	1696	1741	2218	1717
AT1G13280.1	611	780	793	794	1122	818
AT1G72040.1	1852	2020	1737	1496	1826	1851
AT1G19710.1	385	408	395	483	591	458
AT1G17190.1	73	57	55	28	26	35
AT1G63670.1	367	384	389	399	493	558
AT1G72060.1	169.348	80.305	107.974	92.6644	129.907	111.168
AT1G77770.1	384	415	442	417	523	373
AT1G72050.2	936	1036	973	1131	1351	1366
AT1G63680.1	1599	1717	1762	1399	1478	1883
AT1G63690.2	977	1065	1119	1205	1416	1616
AT1G17180.1	5	3	29	2	2	0
AT1G14430.1	424	416	393	183	213	200
AT1G63730.1	38	28	35	65	107	88
AT1G77790.1	2	1	1	0	0	1
AT1G14460.1	409	439	331	414	515	524
AT1G69230.1	60	39	68	88	96	104
AT1G49370.1	4	14	7	2	0	2
AT1G47880.1	2	0	1	2	1	1
AT1G69240.1	0	0	0	0	0	0
AT1G14470.1	23	6	12	27	28	21
AT1G50050.1	0	1	3	0	0	0
AT1G14450.1	1600	1902	2285	1741	2034	1763
AT1G41920.1	0	0	0	0	0	0
AT1G49360.1	167	186	191	181	202	188
AT1G47860.1	169.339	234.143	167.953	458.095	552.184	460.489
AT1G07540.1	0	2	0	1	2	1
AT1G41930.1	0	0	0	0	0	0
AT1G07530.1	955	937	1028	1029	1286	949
AT1G07520.1	135	141	144	234	278	198
AT1G14440.1	258	299	299	514	549	615
AT1G07510.1	1505	1678	1556	1823	2090	1563
AT1G47870.1	194	226	236	299	317	348
AT1G49380.1	2237	2499	2745	2238	2349	2438
AT1G19670.1	6997	8796	14192	6276	11569	4434
AT1G14480.1	26	26	20	39	21	24
AT1G14510.1	838	933	963	883	1100	889
AT1G49410.1	1316	1555	1653	1481	1555	1556
AT1G49405.1	54	76	104	121	133	65
AT1G19690.1	259	329	368.399	518	546	536.815
AT1G14520.1	47	53	71	77	83	64
AT1G69220.1	794	871	893	990	1169	1017
AT1G63740.1	202	136	169	257	313	245
AT1G72090.1	1043	1145	1064	1156	1319	1252
AT1G19700.1	1780	1573	1781	1369	1746	1062
AT1G49400.1	495	590	579	584	672	539
AT1G42003.1	0	0	0	0	0	0
AT1G19680.1	600	647	844.601	569	761	532.185
AT1G77800.1	2607	2204	2009	2603	3481	2735
AT1G55850.1	1099	1493	1597	1514	1700	825
AT1G62780.1	3955	4576	4844	4142	4273	4318
AT1G42045.1	0	0	0	0	0	0
AT1G47885.1	0	0	0	0	0	0
AT1G49390.1	2	11	6	21	22	18
AT1G14500.1	0	0	0	1	0	0
AT1G14490.1	27	38	41	44	63	39
AT1G44110.1	169	276	228	273	342	327
AT1G14620.1	344	492	393	437	440	415
AT1G17275.1	0	0	0	0	0	0
AT1G44318.1	0	0	0	0	0	0
AT1G14800.1	2	0	0	7.7761	13.7424	10.8835
AT1G68840.1	223	261	312	149	181	136
AT1G21200.1	257	243	253	329	365	313
AT1G14810.1	2017	2203	2387	1833	2358	2192
AT1G14790.1	436	313	320	626	829	590
AT1G16090.1	177	165	173	193	216	120
AT1G68830.1	4371	4696	5003	6278	6747	5788
AT1G21210.1	5	6	9	3.00047	5	6
AT1G17360.1	2246	2415	2281	2146	2662	1864
AT1G44350.1	533	505	1293	776	1471	473
AT1G21240.1	300	40	211	225.23	180.052	180.539
AT1G12830.1	544	654	671	583	592	547
AT1G73330.1	712	321	709	137	165	87
AT1G44414.1	11	9	15	35	44	20
AT1G21230.1	0	0	0	0	0	0
AT1G44382.1	0	0	0	0	0	0
AT1G14780.1	17	11	31	56	77	36
AT1G21220.1	7	2	7	10	12	5
AT1G65430.1	631	667	795	598	817	635
AT1G73340.1	2	2	0	2	1	0
AT1G21190.1	686	694	786	853.496	934	936
AT1G73360.1	167	141	154	207	238	252
AT1G65470.1	307	354	289	264	305	284
AT1G70720.1	5	8	4	2	4	0
AT1G12800.1	8122	9326	8862	7293	7690	8407
AT1G44286.1	1	0	0	0	0	0
AT1G62740.1	1714	1964	1958	1934	2185	1536
AT1G31910.1	4199	4681	5033	3184	3947	3022
AT1G44446.1	7221	8926	9174	6974	7824	9032
AT1G65450.1	173	210	178	115	99	110
AT1G12805.1	10	1	40	10	31	15
AT1G68810.1	355	322	293	296	348	252
AT1G65440.1	3672	3487	2502	4193	4981	4533
AT1G68820.1	259	246	347	376	400	429
AT1G16080.1	8012	9690	9788	9356	9910	9698
AT1G79230.1	3226	3857	4391	3520	3922	3389
AT1G12820.1	1513	1838	1885	1299	1578	1228
AT1G68800.1	9	9	11	11	26	25
AT1G12790.1	38	49	59	58	82	87
AT1G14770.1	113	150	126	184	178	174
AT1G71850.1	294	300	294	268	364	385
AT1G09220.1	26	15	28	29	25	39
AT1G44575.1	84514	96395	107209	81752	83565	84263
AT1G09230.1	226	299	250	254	316	405
AT1G49590.1	336	414	445	451	469	364
AT1G12860.1	698	840	702	1224	1317	1518
AT1G12870.1	0	0	1	1	0	0
AT1G44542.1	7	5	6	0	0	0
AT1G77590.1	1298	1713	1459	1988	2219	2565
AT1G44608.1	1	5	2	12	6	9
AT1G09210.1	4791	5482	4832	4630	5768	4773
AT1G12880.1	320	393	313	390	449	262
AT1G17590.1	115	80	94	315	433	280
AT1G12910.1	491	500	547	593	744	577
AT1G68845.1	0	0	0	0	0	0
AT1G14720.1	998	1054	1363	986	1067	949
AT1G12900.1	51688	59479	66892	43515	47110	55408
AT1G09200.1	1688	2553	2200	2022	2051	2097
AT1G12890.1	2	3	2	2	1	5
AT1G36605.1	0	0	0	0	0	0
AT1G12850.1	944	1029	1096	578	714	623
AT1G17300.1	1	0	0	0	0	0
AT1G44510.1	0	0	0	21	31	37
AT1G17340.1	674	568	715	752	868	717
AT1G09260.1	0	0	0	0	0	0
AT1G77580.2	484	578	467	594	645	636
AT1G12840.1	3763	3674	4716	3842	4672	4235
AT1G14760.1	6	2	4	5	2	8
AT1G71865.1	103	117	132	141	165	164
AT1G09270.1	2252	2098	2243	2066	2575	2153
AT1G55880.1	310	290	339	366	377	362
AT1G17345.1	6	8	8	3	8	8
AT1G14750.1	22	18	32	38	33	32
AT1G14740.1	915	842	1025	1260	1472	1307
AT1G09240.1	47	40	48	76	66	97
AT1G71870.1	74	66	49	70	113	62
AT1G12845.1	103	143	142	316	327	406
AT1G09250.1	857	972	866	754	919	779
AT1G14730.1	50	73	44	68	91	69
AT1G44478.1	1	0	0	0	0	0
AT1G17310.1	0	0	0	0	0	0
AT1G17330.1	333	317	359	274	295	246
AT1G09245.1	0	0	0	0	0	0
AT1G09190.1	47	43	42	56	64	52
AT1G12780.1	524	642	730	1082	1171	1319
AT1G73410.1	5	9	4	5	6	3
AT1G16000.1	548	648	769	808	704	745
AT1G77570.1	30	58	57	64	74	49
AT1G09320.1	149	131	131	154	186	166
AT1G14830.1	1960	2355	2333	2123	2704	2208
AT1G42260.1	0	0	0	0	0	0
AT1G49610.1	1	2	3	7	11	11
AT1G68730.1	351	380	386	426	396	438
AT1G16010.2	952	947	1032	1020	1180	975
AT1G68740.1	228	237	234	465	662	389
AT1G68750.1	0	2	1	0	0	0
AT1G09300.1	253	231	308	379	373	366
AT1G36670.1	0	0	0	0	0	0
AT1G42270.1	0	0	0	0	0	0
AT1G73400.1	93	62	83	94	114	119
AT1G09310.1	28704	36566	42403	31314	29418	32618
AT1G49600.1	2323	2544	2610	2033.73	2417	2541
AT1G16020.1	629	752	756	740	837	717
AT1G14820.3	319	355	401	445	505	430
AT1G73430.1	885	920	980	1048	1280	1167
AT1G09330.1	906	1009	1172	907	1042	1064
AT1G14840.1	1232	1511	1324	1648	2002	1778
AT1G14860.1	7	2	5	5.00492	4.00312	9
AT1G44120.1	104.834	90.9593	95.1858	115.504	143.885	112.973
AT1G09350.1	42	31	92	34	63	44
AT1G77520.1	28	21	20	42	97	28
AT1G49620.1	90	140	145	183	169	159
AT1G09360.1	0	0	0	0	0	0
AT1G12700.1	102	118	102	77	92	81
AT1G14880.1	2047	230	483	8449	8102	6572
AT1G14870.1	149	41	292	93	118	95
AT1G16030.1	126	141	126	235	295	250
AT1G12710.1	200	168	171	139	194	149
AT1G14850.1	920	827	726	1006	1282	1174
AT1G77540.1	592	698	747	888	1064	886
AT1G22530.1	1447	1419	1343	515	707	397
AT1G77550.1	518	567	474	549	622	763
AT1G44130.1	46	5	25	25	22	10
AT1G12730.1	156	148	183	92	115	137
AT1G12725.1	0	0	0	0	0	0
AT1G09340.1	45057	56715	59075	43360	43556	40610
AT1G77530.1	1	0	1	0	1	0
AT1G12720.1	0	0	0	0	0	0
AT1G70740.1	227	242	310	376	417	311
AT1G21150.1	63	60	48	54	75	108
AT1G42250.1	0	0	0	0	0	0
AT1G42230.1	0	0	0	0	0	0
AT1G55640.1	0	0	0	0	0	0
AT1G65490.1	5093	5445	4970	4149	4966	3873
AT1G36610.1	0	0	0	0	0	0
AT1G21170.1	597	649	529	696	825	785
AT1G70770.1	2409.11	2375	2883.2	2753.24	3442.14	2930.27
AT1G65500.1	185	171	291	503	806	367
AT1G70760.1	4935.89	6115	6734.8	5431.76	5614.86	4903.73
AT1G65485.1	1	2	2	1	2	1
AT1G70750.1	446	381	408	455	549	425
AT1G12770.1	1641	1779	1865	1430	1558	1721
AT1G42220.1	0	0	0	0	0	0
AT1G44170.1	882	962	967	965	1221	1053
AT1G73370.1	183	239	155	259	289	194
AT1G12760.1	1451	1276	1594	926	1199	1145
AT1G65480.1	37	43	28	14	9	4
AT1G44180.1	1	0	0	0	0	0
AT1G23160.1	1	0	0	0	0	0
AT1G42240.1	0	0	0	0	0	0
AT1G36620.1	1	0	0	38	43	28
AT1G68780.1	530	506	590	648	743	810
AT1G68790.1	1512	1739	1127	1812	2041	1875
AT1G09280.1	296	373	304	402	442	494
AT1G68765.1	3	3	20	15	17	7
AT1G68760.1	299.936	352.824	320	401	509	354.227
AT1G21160.1	702	634	575	535	644	588
AT1G09290.1	259	277	284	310	337	373
AT1G36660.1	0	0	0	0	0	0
AT1G16040.1	215	253	270	257	284	240
AT1G68795.1	21	37	45	38	44	47
AT1G44140.1	0	0	0	1	10	2
AT1G73390.1	1056	1115	1155	835	900	940
AT1G70780.1	800	871.5	1155	876.5	1040	1104
AT1G12750.1	349	383	454	114	124	116
AT1G36650.1	0	0	0	0	0	0
AT1G36630.1	8	2.34743	8	0	0	1
AT1G36640.1	1	1	4	14	6	11
AT1G44160.1	0	0	1	5	3	3
AT1G55630.1	171	174	177	157	195	205
AT1G44150.1	3	1	2	0	0	0
AT1G68850.1	6	1	3	5	17	2
AT1G49580.1	576	739	692	751	910	736
AT1G73280.1	0	0	0	0	0	0
AT1G36520.1	0	0	0	0	0	0
AT1G44830.1	19	43	41	15	18	14
AT1G09090.2	0	0	2	2	0	0
AT1G36510.1	0	0	0	0	0	0
AT1G44820.1	698	824	909	742	730	705
AT1G49760.1	3697	4131	4114	3179	3912	4720
AT1G21270.1	2197	1834	1895.66	3789.89	4354.29	3047.92
AT1G13020.1	1627	1880	1654	1819	2087	1863
AT1G70630.1	82	116	90	120.099	151	142.938
AT1G21280.1	135	204	199	193	247	255
AT1G21290.1	0	1	0	0	0	0
AT1G21300.1	0	0	0	0	0	0
AT1G44810.1	672	676	684	692	911	797
AT1G16190.1	399	554	451	696	705	789
AT1G13030.1	330	385	256	324	418	383
AT1G36495.1	0	0	0	0	0	0
AT1G36500.1	0	0	0	0	0	0
AT1G44840.1	0	0	0	0	0	0
AT1G16180.1	2900	2827	3789	3323	3940	3200
AT1G21260.1	17	24	19	23	26	24
AT1G16170.1	379	522	501	539	650	511
AT1G36540.1	0	0	0	0	0	0
AT1G68945.1	870	884	1025	68	76	63
AT1G68935.1	57.7984	38.5878	51.9423	46.294	67.3594	52.8645
AT1G16140.1	0	0	1	1	0	0
AT1G68930.1	20	20	13	15	32	28
AT1G09140.1	2272	2239	2614	2680	3461	1950
AT1G16130.1	28	23	70	156	187	187
AT1G44850.1	0	0	0	0	0	0
AT1G16150.1	5.10196	0	6.31609	12	27	23
AT1G68980.1	215	198	252	225	231	204
AT1G55870.1	355	388	382	330	365	395
AT1G16160.1	1	0	0	3	3	1
AT1G21250.1	6420	3760	4193.34	6576.88	7531.66	3739.55
AT1G68960.1	0	0	0	0	1	1
AT1G21245.1	0	0	0	0	0	0
AT1G09100.1	582	547	677	783	887	803
AT1G36530.1	0	0	0	0	0	0
AT1G73290.1	0	0	0	1	1	0
AT1G42110.1	0	0	0	0	5.80794	6
AT1G73270.1	0	0	1	1	2.01016	4
AT1G44860.1	0	0	0	0	0	0
AT1G69010.1	571	612	648	692	697	683
AT1G13110.1	1640	1781	1993	1272	1148	1334
AT1G13100.1	218	220	252	138	185	152
AT1G13090.1	1702	1851	2048	2018	2274	1763
AT1G14660.1	99	83	91	138	158	159
AT1G14670.1	2628	2693	3129	2846	3552	2983
AT1G71930.1	21	37	24	16	31	21
AT1G69020.1	66	88	65	59	75	69
AT1G14650.1	1533	1575	1501	1753	2078	1923
AT1G71950.1	609	714	813	710	761	631
AT1G79260.1	346	387	494	357	394	427
AT1G14630.1	84	91	98	150	196	130
AT1G71960.1	303	253	279	358	578	323
AT1G17285.1	2	1	0	2	3	3
AT1G69030.1	504	541	574	542	660	574
AT1G48030.1	12709	14778	16464	17068	17297	17135
AT1G17280.1	898	844	964	937	1122	910
AT1G14640.1	113	86	67	143	234	155
AT1G77670.1	891	965	1046	1243	1330	1246
AT1G55660.1	0	1	0	0	0	0
AT1G13080.1	1577	1615	1696	1699	1968	1576
AT1G17290.1	2926	2716	3978	4808	5490	5448
AT1G36485.1	0	0	0	0	0	0
AT1G21310.1	653	623	469	2004	2063	1748
AT1G44870.1	0	0	0	0	0	0
AT1G13050.1	47	57	43	62	93	107
AT1G36490.1	0	0	0	0	0	0
AT1G73260.1	248	230	605	292	80	26
AT1G13040.1	60	55	47	56	69	72
AT1G13070.1	0	1	2	1	1	3
AT1G36470.1	0	0	0	0	0	0
AT1G70590.1	442	437	561	451	564	377
AT1G44875.1	0	0	0	0	0	0
AT1G70600.1	4817	5849	5810	5025.57	5833	5930
AT1G21320.1	1	4	5	3	0	2
AT1G36480.1	0	0	0	0	0	0
AT1G44880.1	0	0	0	0	0	0
AT1G70610.1	3015	2983	3127	2420	3000	2383
AT1G36600.1	1	0	1	3	5	3
AT1G73300.1	0	0	1	5	2.01047	1
AT1G68920.1	459	454	513	607	779	597
AT1G36560.1	0	0	0	0	0	0
AT1G70670.1	310	426	367	458	597	391
AT1G12930.1	572	528	550	576	718	603
AT1G42190.1	0	0	0	0	0	0
AT1G36570.1	0	0	0	0	0	0
AT1G70660.1	1909	2089	2395	1940	2165	1509
AT1G70680.1	4	5	1	6	7	2
AT1G49550.1	0	0	0	0	0	1
AT1G70650.1	25	31	28	41	39	63
AT1G71880.1	2634	3344	3604	1902	2424	2020
AT1G42180.1	0	0	0	0	0	0
AT1G71890.1	32	34	39	34	25	40
AT1G44760.1	502	558	503	877	954	1023
AT1G73325.1	459	782	1335	1152	1853	764
AT1G77610.1	956	1089	1136	1109	1301	1166
AT1G36550.1	0	0	0	0	0	0
AT1G70640.1	3	0	1	26	18	14
AT1G42200.1	0	0	0	0	0	0
AT1G23140.1	65	74	107	125	112	120
AT1G12920.1	2297	2370	2582	2339	2880	2508
AT1G70710.1	949	945	939	606	1028	752
AT1G49740.1	891	1122	1116	1176	1352	1000
AT1G36595.1	0	0	0	0	1	0
AT1G49570.1	0	0	0	0	0	0
AT1G68890.1	2567	2385	2075	1909	2392	2256
AT1G23150.1	14	20.5	20	7.5	9	10.5
AT1G68880.1	1	0	0	1	5	2
AT1G68870.1	261	262	272	322	355	259
AT1G68875.1	244	12	138	0	1	0
AT1G77620.1	207	214	197	265	282	235
AT1G70700.1	5715	6276	8613	6602	9948	4719
AT1G44641.1	0	0	0	0	0	0
AT1G36580.1	0	0	0	3	2	4
AT1G55650.1	0	0	0	1	0	0
AT1G42210.1	0	0	0	0	0	0
AT1G36590.1	0	0.552151	0	0	0	0
AT1G49560.1	103	146	146	194	238	223
AT1G44707.1	0	0	0	0	0	0
AT1G44740.1	36	40	36	9	0	1
AT1G44674.1	0	0	0	0	0	0
AT1G70690.1	175	128	151	53	95	44
AT1G16120.1	3	0	1	5	6	7
AT1G12935.1	0	0	0	0	0	0
AT1G42170.1	0	0	0	0	0	0
AT1G77650.1	0	0	0	0	0	0
AT1G77640.1	15	13	23	6	10	1
AT1G71910.1	54	35	44	50	47	29
AT1G62750.1	34477	35391	36074	25819	28389	26800
AT1G13000.1	311	313	309	461	479	432
AT1G77655.1	0	1	0	0	0	0
AT1G73310.1	214	230	187	165	187.979	177
AT1G77630.1	430	515	486	517	619	611
AT1G42140.1	10.1695	45.2906	28.8031	26.8308	33.8128	27.967
AT1G42130.1	0	0	0	0	0	0
AT1G09160.2	870	887	912	845	977	957
AT1G16110.1	153	98	106	311	355	290
AT1G68910.1	864	921	886	987	1129	753
AT1G09150.1	568	739	704	709	758	734
AT1G12990.1	800	714	797	1055	1168	1222
AT1G14680.1	22	29	25	13	23	33
AT1G09155.1	0	1	3	1	6	3
AT1G79250.1	3	1	2	0	1	0
AT1G77660.1	128	137	131	104	119	106
AT1G12980.1	0	0	2	0	0	2
AT1G14685.3	547	638	627	529	742	565
AT1G09170.1	30	33	29	50	40	49
AT1G14700.1	662	628	814	666	699	751
AT1G12950.1	5	15	7	3	8	3
AT1G73320.1	172	134	159	193	235	218
AT1G42150.1	0	0	0	0	0	0
AT1G44780.1	153.077	192	134	220	224	276
AT1G12940.1	3.02087	7	3	1.01399	0	1
AT1G49530.1	42	57	47	24	36	22
AT1G42160.1	0	0	0	0	0	0
AT1G14710.1	1479	1958	1869	2259	2675	2502
AT1G44770.1	774	748	932	788	884	783
AT1G79245.1	5744	4234	4918	10901	15404	9525
AT1G14687.1	38	54	51	65	81	73
AT1G12960.1	0	0	0	0	0	0
AT1G44800.1	759	697	889	901	1454	1025
AT1G12970.1	168	148	196	159	142	166
AT1G14690.1	859	909	873	1079	1340	1114
AT1G71900.1	399	441	461	460	536	518
AT1G49750.1	6191	7459	5756	8527	9730	7523
AT1G09180.1	114	139	194	222	290	180
AT1G44790.1	881.923	1002	1156	895	1271	741
AT1G14686.1	4	5	2	10	0	8
AT1G67170.1	226	294	290	330	344	307
AT1G42480.1	486	610	531	581	652	674
AT1G67180.1	35	70	61	69	79	104
AT1G56350.1	140	156	149	199	203	183
AT1G29650.1	0	0	0	0	0	0
AT1G29640.1	78	68	151	48	75	27
AT1G04500.1	5	8	4	22	13	4
AT1G04490.1	23	23	31	21	30	20
AT1G04510.1	1324	1617	1521	1671	1685	1737
AT1G34410.1	0	0	0	0	0	0
AT1G56360.1	1	4	4	0	0	0
AT1G11370.1	0	0	0	10	10	4
AT1G05510.1	0	0	0	0	0	0
AT1G27030.1	374	261	522	196	476	149
AT1G27050.1	458	639	577	418	450	458
AT1G59820.1	991	758	781	1105	1404	1178
AT1G34405.1	0	0	0	0	0	0
AT1G63590.1	0	0	0	0	0	0
AT1G63600.1	0	0	0	0	0	0
AT1G34400.1	0	0	0	0	0	0
